File	CN State	Type	Chromosome	Cytoband Start	Size (kbp)	Marker Count	Gene Count	Genes	OMIM ® Genes Count	OMIM ® Genes	CytoRegions	Call	Segment Interpretation	Curation By	Materially Modified Segment	Microarray Nomenclature	Full Location
H19001711.OSCHP	3.0	Gain	12	q24.11	23981.064	1747	292	MYO1H, KCTD10, UBE3B, MMAB, MVK, FAM222A, FAM222A-AS1, TRPV4, MIR4497, GLTP, TCHP, GIT2, ANKRD13A, C12orf76, IFT81, ATP2A2, ANAPC7, ARPC3, GPN3, FAM216A, VPS29, RAD9B, PPTC7, TCTN1, HVCN1, PPP1CC, CCDC63, MYL2, LINC01405, LOC105369980, CUX2, MIR6760, FAM109A, SH2B3, ATXN2, ATXN2-AS, BRAP, ACAD10, ALDH2, MIR6761, MAPKAPK5-AS1, MAPKAPK5, ADAM1A, TMEM116, ERP29, NAA25, MIR3657, TRAFD1, HECTD4, MIR6861, RPL6, PTPN11, RPH3A, MIR1302-1, OAS1, OAS3, OAS2, DTX1, RASAL1, CFAP73, DDX54, MIR7106, RITA1, IQCD, TPCN1, MIR6762, SLC8B1, PLBD2, SDS, SDSL, LHX5, LHX5-AS1, LINC01234, RBM19, LINC02459, TBX5, TBX5-AS1, TBX3, MED13L, MIR620, MIR4472-2, LINC00173, MAP1LC3B2, C12orf49, RNFT2, HRK, FBXW8, LOC100506551, TESC, TESC-AS1, FBXO21, NOS1, KSR2, RFC5, WSB2, VSIG10, PEBP1, TAOK3, SUDS3, LINC02423, LINC02439, SRRM4, LOC105370024, HSPB8, LINC00934, CCDC60, TMEM233, PRKAB1, CIT, MIR1178, BICDL1, RAB35, GCN1, MIR4498, RPLP0, PXN-AS1, PXN, SIRT4, PLA2G1B, MSI1, COX6A1, TRIAP1, GATC, SRSF9, DYNLL1, NRAV, COQ5, RNF10, POP5, CABP1, MLEC, UNC119B, MIR4700, ACADS, SPPL3, XLOC_009911, HNF1A-AS1, HNF1A, C12orf43, OASL, P2RX7, P2RX4, CAMKK2, ANAPC5, RNF34, KDM2B, MIR7107, MIR548AQ, ORAI1, MORN3, TMEM120B, RHOF, LINC01089, SETD1B, HPD, PSMD9, WDR66, BCL7A, LOC100506691, MLXIP, LRRC43, IL31, B3GNT4, DIABLO, LOC101593348, VPS33A, CLIP1, CLIP1-AS1, ZCCHC8, RSRC2, KNTC1, HCAR2, HCAR3, HCAR1, DENR, CCDC62, HIP1R, VPS37B, ABCB9, OGFOD2, ARL6IP4, PITPNM2, MIR4304, PITPNM2-AS1, MPHOSPH9, C12orf65, CDK2AP1, SBNO1, MIR8072, KMT5A, RILPL2, SNRNP35, RILPL1, MIR3908, LOC101927415, TMED2, DDX55, SNORA9B, EIF2B1, GTF2H3, TCTN2, ATP6V0A2, DNAH10, CCDC92, ZNF664-RFLNA, ZNF664, RFLNA, NCOR2, MIR6880, SCARB1, UBC, MIR5188, DHX37, BRI3BP, THRIL, AACS, TMEM132B, LINC00939, LINC02359, LOC283435, LINC02350, LINC02347, LOC100996671, LINC00944, LINC00943, LINC02372, LINC02405, LINC02376, LINC02375, LINC02411, LOC105370068, LINC02393, LINC00508, LINC00507, LINC02441, LINC02369, LINC02368, MIR4419B, TMEM132C, MIR3612, SLC15A4, GLT1D1, TMEM132D, TMEM132D-AS1, TMEM132D-AS2, LINC02418, LINC02419, FZD10-AS1, FZD10, PIWIL1, RIMBP2, STX2, RAN, ADGRD1, ADGRD1-AS1, LINC01257, LINC02415, LINC02370, LINC02414, SFSWAP, MMP17, ULK1, PUS1, EP400, SNORA49, EP400NL, DDX51, NOC4L, LINC02361, GALNT9, LOC100130238, LOC101928416, FBRSL1, MIR6763, LRCOL1, P2RX2, POLE, PXMP2, PGAM5, ANKLE2, GOLGA3, CHFR, LOC101928530, ZNF605, ZNF26, LOC101928597, ZNF84, ZNF140, ZNF891, ZNF10, ZNF268, ANHX	162	MYO1H (614636), KCTD10 (613421), UBE3B (608047), MMAB (607568), MVK (251170), TRPV4 (605427), GLTP (608949), TCHP (612654), GIT2 (608564), ANKRD13A (615123), IFT81 (605489), ATP2A2 (108740), ANAPC7 (606949), ARPC3 (604225), VPS29 (606932), RAD9B (608368), PPTC7 (609668), TCTN1 (609863), HVCN1 (611227), PPP1CC (176914), MYL2 (160781), CUX2 (610648), FAM109A (614239), SH2B3 (605093), ATXN2 (601517), BRAP (604986), ACAD10 (611181), ALDH2 (100650), MAPKAPK5 (606723), ERP29 (602287), NAA25 (612755), TRAFD1 (613197), RPL6 (603703), PTPN11 (176876), RPH3A (612159), OAS1 (164350), OAS3 (603351), OAS2 (603350), DTX1 (602582), RASAL1 (604118), DDX54 (611665), TPCN1 (609666), SLC8B1 (609841), SDS (182128), LHX5 (605992), RBM19 (616444), TBX5 (601620), TBX3 (601621), MED13L (608771), HRK (603447), FBXW8 (609073), TESC (611585), FBXO21 (609095), NOS1 (163731), KSR2 (610737), RFC5 (600407), PEBP1 (604591), TAOK3 (616711), SUDS3 (608250), SRRM4 (613103), HSPB8 (608014), PRKAB1 (602740), CIT (605629), BICDL1 (617002), RAB35 (604199), GCN1 (605614), RPLP0 (180510), PXN (602505), SIRT4 (604482), PLA2G1B (172410), MSI1 (603328), COX6A1 (602072), TRIAP1 (614943), GATC (617210), SRSF9 (601943), DYNLL1 (601562), NRAV (616207), COQ5 (616359), RNF10 (615998), POP5 (609992), CABP1 (605563), MLEC (613802), ACADS (606885), SPPL3 (608240), HNF1A (142410), OASL (603281), P2RX7 (602566), P2RX4 (600846), CAMKK2 (615002), ANAPC5 (606948), RNF34 (608299), KDM2B (609078), ORAI1 (610277), TMEM120B (616551), SETD1B (611055), HPD (609695), PSMD9 (603146), BCL7A (601406), MLXIP (608090), IL31 (609509), B3GNT4 (605864), DIABLO (605219), VPS33A (610034), CLIP1 (179838), ZCCHC8 (616381), KNTC1 (607363), HCAR2 (609163), HCAR3 (606039), HCAR1 (606923), DENR (604550), CCDC62 (613481), HIP1R (605613), VPS37B (610037), ABCB9 (605453), ARL6IP4 (607668), PITPNM2 (608920), MPHOSPH9 (605501), C12orf65 (613541), CDK2AP1 (602198), SBNO1 (614274), KMT5A (607240), RILPL2 (614093), RILPL1 (614092), EIF2B1 (606686), GTF2H3 (601750), TCTN2 (613846), ATP6V0A2 (611716), DNAH10 (605884), RFLNA (615927), NCOR2 (600848), SCARB1 (601040), UBC (191340), DHX37 (617362), BRI3BP (615627), THRIL (615622), AACS (614364), SLC15A4 (615806), TMEM132D (611257), FZD10 (606147), PIWIL1 (605571), RIMBP2 (611602), STX2 (132350), RAN (601179), ADGRD1 (613639), SFSWAP (601945), MMP17 (602285), ULK1 (603168), PUS1 (608109), EP400 (606265), NOC4L (612819), GALNT9 (606251), P2RX2 (600844), POLE (174762), PXMP2 (617399), PGAM5 (614939), ANKLE2 (616062), GOLGA3 (602581), CHFR (605209), ZNF26 (194537), ZNF140 (604082), ZNF10 (194538), ZNF268 (604753)	Cytoregions Not Set				false	arr[hg19] 12q24.11q24.33(109,837,051-133,818,115)x3	chr12:109837051-133818115
H19001711.OSCHP	3.0	Gain	14	q11.2	269.604	19	4	AP1G2, LOC102724814, JPH4, DHRS2	2	AP1G2 (603534), DHRS2 (615194)	Cytoregions Not Set				false	arr[hg19] 14q11.2(24,033,069-24,302,673)x3	chr14:24033069-24302673
H19001711.OSCHP	3.0	Gain	14	q13.1	544.006	37	5	SPTSSA, EAPP, SNX6, CFL2, BAZ1A	5	SPTSSA (613540), EAPP (609486), SNX6 (606098), CFL2 (601443), BAZ1A (605680)	Cytoregions Not Set				false	arr[hg19] 14q13.1(34,691,805-35,235,811)x3	chr14:34691805-35235811
H19001711.OSCHP	3.0	Gain	14	q13.2	203.492	19	1	BRMS1L	0		Cytoregions Not Set				false	arr[hg19] 14q13.2(36,314,466-36,517,958)x3	chr14:36314466-36517958
H19001711.OSCHP	3.0	Gain	14	q21.1	270.764	19	1	LINC02315	0		Cytoregions Not Set				false	arr[hg19] 14q21.1(41,235,410-41,506,174)x3	chr14:41235410-41506174
H19001711.OSCHP	3.0	Gain	14	q22.1	220.703	19	5	NIN, LOC105370489, ABHD12B, PYGL, TRIM9	3	NIN (608684), PYGL (613741), TRIM9 (606555)	Cytoregions Not Set				false	arr[hg19] 14q22.1(51,283,147-51,503,850)x3	chr14:51283147-51503850
H19001711.OSCHP	3.0	Gain	14	q22.2	141.818	19	0		0		Cytoregions Not Set				false	arr[hg19] 14q22.2(54,252,194-54,394,012)x3	chr14:54252194-54394012
H19001711.OSCHP	3.0	Gain	14	q22.3	341.499	24	3	FBXO34, ATG14, TBPL2	3	FBXO34 (609104), ATG14 (613515), TBPL2 (608964)	Cytoregions Not Set				false	arr[hg19] 14q22.3(55,682,323-56,023,822)x3	chr14:55682323-56023822
H19001711.OSCHP	3.0	Gain	14	q23.1	1063.171	72	10	C14orf39, SIX6, SALRNA1, SIX1, SIX4, MNAT1, TRMT5, SLC38A6, TMEM30B, PRKCH	9	C14orf39 (617307), SIX6 (606326), SIX1 (601205), SIX4 (606342), MNAT1 (602659), TRMT5 (611023), SLC38A6 (616518), TMEM30B (611029), PRKCH (605437)	Cytoregions Not Set				false	arr[hg19] 14q23.1(60,811,203-61,874,374)x3	chr14:60811203-61874374
H19001711.OSCHP	3.0	Gain	14	q23.2	121.213	18	3	ESR2, TEX21P, MTHFD1	2	ESR2 (601663), MTHFD1 (172460)	Cytoregions Not Set				false	arr[hg19] 14q23.2q23.3(64,740,174-64,861,387)x3	chr14:64740174-64861387
H19001711.OSCHP	3.0	Gain	14	q24.2	279.312	19	4	SMOC1, SLC8A3, LOC646548, ADAM21P1	2	SMOC1 (608488), SLC8A3 (607991)	Cytoregions Not Set				false	arr[hg19] 14q24.2(70,477,021-70,756,333)x3	chr14:70477021-70756333
H19001711.OSCHP	3.0	Gain	14	q32.32	271.485	19	6	CDC42BPB, LOC107984640, EXOC3L4, LINC00677, TNFAIP2, LINC00605	2	CDC42BPB (614062), TNFAIP2 (603300)	Cytoregions Not Set				false	arr[hg19] 14q32.32(103,416,095-103,687,580)x3	chr14:103416095-103687580
H19001711.OSCHP	3.0	Gain	14	q32.33	79.789	18	2	ZFYVE21, PPP1R13B	2	ZFYVE21 (613504), PPP1R13B (606455)	Cytoregions Not Set				false	arr[hg19] 14q32.33(104,186,875-104,266,664)x3	chr14:104186875-104266664
H19001711.OSCHP	3.0	Gain	14	q32.33	242.225	45	6	MIR4507, MIR4538, MIR4537, MIR4539, FAM30A, ADAM6	1	FAM30A (616623)	Cytoregions Not Set				false	arr[hg19] 14q32.33(106,289,175-106,531,400)x3	chr14:106289175-106531400
H19001711.OSCHP	3.0	Gain	15	q22.2	228.21	18	1	FOXB1	0		Cytoregions Not Set				false	arr[hg19] 15q22.2(60,250,099-60,478,309)x3	chr15:60250099-60478309
H19001711.OSCHP	3.0	Gain	15	q24.1	43.488	18	2	STOML1, PML	2	STOML1 (608326), PML (102578)	Cytoregions Not Set				false	arr[hg19] 15q24.1(74,265,362-74,308,850)x3	chr15:74265362-74308850
H19001711.OSCHP	3.0	Gain	16	p11.2	214.85	23	12	ATXN2L, TUFM, MIR4721, SH2B1, ATP2A1, ATP2A1-AS1, RABEP2, CD19, NFATC2IP, MIR4517, SPNS1, LAT	9	ATXN2L (607931), TUFM (602389), SH2B1 (608937), ATP2A1 (108730), RABEP2 (611869), CD19 (107265), NFATC2IP (614525), SPNS1 (612583), LAT (602354)	Cytoregions Not Set				false	arr[hg19] 16p11.2(28,824,810-29,039,660)x3	chr16:28824810-29039660
H19001711.OSCHP	3.0	Gain	16	q22.2	396.259	18	2	VAC14, HYDIN	2	VAC14 (604632), HYDIN (610812)	Cytoregions Not Set				false	arr[hg19] 16q22.2(70,823,504-71,219,763)x3	chr16:70823504-71219763
H19001711.OSCHP	3.0	Gain	16	q23.1	83.436	18	4	CTRB2, CTRB1, LOC100506281, BCAR1	2	CTRB1 (118890), BCAR1 (602941)	Cytoregions Not Set				false	arr[hg19] 16q23.1(75,220,008-75,303,444)x3	chr16:75220008-75303444
H19001711.OSCHP	3.0	Gain	16	q23.1	77.951	19	1	WWOX	1	WWOX (605131)	Cytoregions Not Set				false	arr[hg19] 16q23.1(78,145,038-78,222,989)x3	chr16:78145038-78222989
H19001711.OSCHP	3.0	Gain	16	q24.1	454.637	31	2	LINC02181, LOC101928708	0		Cytoregions Not Set				false	arr[hg19] 16q24.1q24.2(86,807,201-87,261,838)x3	chr16:86807201-87261838
H19001711.OSCHP	3.0	Gain	16	q24.3	61.667	26	3	TCF25, MC1R, TUBB3	3	TCF25 (612326), MC1R (155555), TUBB3 (602661)	Cytoregions Not Set				false	arr[hg19] 16q24.3(89,947,202-90,008,869)x3	chr16:89947202-90008869
H19001711.OSCHP	3.0	Gain	19	p13.3	35.977	26	4	STK11, CBARP, ATP5D, MIDN	3	STK11 (602216), ATP5D (603150), MIDN (606700)	Cytoregions Not Set				false	arr[hg19] 19p13.3(1,225,641-1,261,618)x3	chr19:1225641-1261618
H19001711.OSCHP	3.0	Gain	19	p13.11	139.755	18	6	ELL, FKBP8, KXD1, UBA52, C19orf60, CRLF1	5	ELL (600284), FKBP8 (604840), KXD1 (615178), UBA52 (191321), CRLF1 (604237)	Cytoregions Not Set				false	arr[hg19] 19p13.11(18,581,226-18,720,981)x3	chr19:18581226-18720981
H19001711.OSCHP	3.0	Gain	19	p12	306.236	21	5	ZNF429, LOC400682, ZNF100, LOC641367, ZNF43	2	ZNF100 (603982), ZNF43 (603972)	Cytoregions Not Set				false	arr[hg19] 19p12(21,707,727-22,013,963)x3	chr19:21707727-22013963
H19001711.OSCHP	3.0	Gain	19	p12	269.095	19	7	ZNF98, LOC101929124, LINC01233, GOLGA2P9, LOC100996349, LINC01785, ZNF492	1	ZNF98 (603980)	Cytoregions Not Set				false	arr[hg19] 19p12(22,557,633-22,826,728)x3	chr19:22557633-22826728
H19001711.OSCHP	3.0	Gain	19	q12	192.212	18	1	URI1	1	URI1 (603494)	Cytoregions Not Set				false	arr[hg19] 19q12(30,348,995-30,541,207)x3	chr19:30348995-30541207
H19001711.OSCHP	3.0	Gain	19	q13.2	17.936	19	4	MAP3K10, TTC9B, CNTD2, AKT2	2	MAP3K10 (600137), AKT2 (164731)	Cytoregions Not Set				false	arr[hg19] 19q13.2(40,718,359-40,736,295)x3	chr19:40718359-40736295
H19001711.OSCHP	3.0	Gain	19	q13.33	103.106	38	14	MED25, MIR6800, PTOV1-AS1, PTOV1, MIR4749, PTOV1-AS2, PNKP, AKT1S1, TBC1D17, MIR4750, IL4I1, NUP62, ATF5, MIR4751	8	MED25 (610197), PTOV1 (610195), PNKP (605610), AKT1S1 (610221), TBC1D17 (616659), IL4I1 (609742), NUP62 (605815), ATF5 (606398)	Cytoregions Not Set				false	arr[hg19] 19q13.33(50,333,609-50,436,715)x3	chr19:50333609-50436715
H19001711.OSCHP	3.0	Gain	20	p11.21	239.906	18	4	NINL, NANP, ZNF337-AS1, ZNF337	2	NINL (609580), NANP (610763)	Cytoregions Not Set				false	arr[hg19] 20p11.21p11.1(25,481,116-25,721,022)x3	chr20:25481116-25721022
H19001711.OSCHP	3.0	Gain	20	q12	503.201	35	1	PTPRT	1	PTPRT (608712)	Cytoregions Not Set				false	arr[hg19] 20q12(40,272,375-40,775,576)x3	chr20:40272375-40775576
H19001711.OSCHP	3.0	Gain	20	q13.32	454.86	43	12	MIR296, MIR298, GNAS-AS1, GNAS, LOC101927932, NELFCD, CTSZ, TUBB1, ATP5E, SLMO2-ATP5E, PRELID3B, ZNF831	8	MIR296 (610945), MIR298 (614914), GNAS-AS1 (610540), GNAS (139320), NELFCD (605297), CTSZ (603169), TUBB1 (612901), ATP5E (606153)	Cytoregions Not Set				false	arr[hg19] 20q13.32(57,357,882-57,812,742)x3	chr20:57357882-57812742
H19001711.OSCHP	3.0	Gain	20	q13.33	141.192	19	15	ABHD16B, TPD52L2, DNAJC5, MIR941-1, MIR941-3, MIR941-5, MIR941-4, MIR941-2, UCKL1, MIR1914, MIR647, UCKL1-AS1, ZNF512B, SAMD10, PRPF6	4	TPD52L2 (603747), DNAJC5 (611203), UCKL1 (610866), PRPF6 (613979)	Cytoregions Not Set				false	arr[hg19] 20q13.33(62,489,788-62,630,980)x3	chr20:62489788-62630980
H19001711.OSCHP	3.0	Gain	21	q21.1	269.983	18	2	MIR99AHG, SNORD74B	1	MIR99AHG (615964)	Cytoregions Not Set				false	arr[hg19] 21q21.1(17,480,805-17,750,788)x3	chr21:17480805-17750788
H19001711.OSCHP	3.0	Gain	21	q21.1	294.725	20	1	LINC01549	0		Cytoregions Not Set				false	arr[hg19] 21q21.1(18,573,415-18,868,140)x3	chr21:18573415-18868140
H19001711.OSCHP	3.0	Gain	21	q22.11	178.466	19	4	ITSN1, ATP5O, LINC00649, LOC101928126	2	ITSN1 (602442), ATP5O (600828)	Cytoregions Not Set				false	arr[hg19] 21q22.11(35,185,209-35,363,675)x3	chr21:35185209-35363675
H19001711.OSCHP	3.0	Gain	21	q22.13	246.978	20	2	HLCS, RIPPLY3	2	HLCS (609018), RIPPLY3 (609892)	Cytoregions Not Set				false	arr[hg19] 21q22.13(38,171,654-38,418,632)x3	chr21:38171654-38418632
H19001711.OSCHP	3.0	Gain	21	q22.3	298.852	19	5	LINC00111, LINC00479, LINC00112, RIPK4, MIR6814	1	RIPK4 (605706)	Cytoregions Not Set				false	arr[hg19] 21q22.3(42,896,827-43,195,679)x3	chr21:42896827-43195679
H19001711.OSCHP	3.0	Gain	21	q22.3	118.694	18	4	COL18A1, COL18A1-AS1, MIR6815, SLC19A1	2	COL18A1 (120328), SLC19A1 (600424)	Cytoregions Not Set				false	arr[hg19] 21q22.3(46,837,877-46,956,571)x3	chr21:46837877-46956571
